,center_diff_valid,heater_time,outdoor_temp,temp,time
-1,False,,,,
0,False,0.0,35.0,66.1,0.0
1,True,0.0,35.0,66.0,300.0
2,True,0.0,35.0,66.0,600.0
3,True,0.0,35.0,66.0,900.0
4,True,0.0,35.0,65.9,1200.0
5,True,0.0,35.0,65.9,1500.0
6,True,0.0,35.0,65.8,1800.0
7,True,0.0,35.0,65.7,2100.0
8,True,0.0,35.0,65.7,2400.0
9,True,0.0,35.0,65.6,2700.0
10,True,0.0,35.0,65.5,3000.0
11,True,0.0,35.0,65.4,3300.0
12,True,0.0,37.1,65.3,3600.0
13,True,0.0,37.1,65.3,3900.0000000000005
14,True,0.0,37.1,65.3,4200.0
15,True,0.0,37.1,65.2,4500.0
16,True,0.0,37.1,65.1,4800.0
17,True,0.0,37.1,65.1,5100.0
18,True,0.0,37.1,65.1,5400.0
19,True,0.0,37.1,65.1,5700.0
20,True,0.0,37.1,65.1,6000.0
21,True,0.0,37.1,65.1,6300.0
22,True,0.0,37.1,65.1,6600.0
23,True,0.0,37.1,65.1,6900.0
24,True,0.0,37.7,64.9,7200.0
25,True,0.0,37.7,64.9,7500.000000000001
26,True,0.0,37.7,64.9,7800.000000000001
27,True,0.0,37.7,64.8,8100.000000000001
28,True,0.0,37.7,64.8,8400.0
29,True,0.0,37.7,64.8,8700.0
30,True,0.0,37.6,64.8,9000.0
31,True,0.0,37.6,64.7,9300.0
32,True,0.0,37.6,64.7,9600.0
33,True,0.0,37.6,64.7,9900.0
34,True,0.0,37.6,64.7,10200.0
35,True,0.0,37.6,64.7,10500.0
36,True,0.0,38.7,64.6,10800.0
37,True,0.0,38.7,64.5,11100.0
38,True,0.0,38.7,64.5,11400.0
39,True,0.0,38.7,64.4,11700.0
40,True,0.0,38.7,64.3,12000.0
41,True,0.0,38.7,64.3,12300.0
42,True,0.0,38.7,64.2,12600.0
43,True,0.0,38.7,64.1,12900.0
44,True,0.0,38.7,64.1,13200.0
45,True,0.0,38.7,64.1,13500.0
46,True,0.0,38.7,64.1,13800.0
47,True,0.0,38.7,64.0,14100.0
48,True,0.0,38.4,64.0,14400.0
49,True,0.0,38.4,63.9,14700.000000000002
50,True,0.0,38.4,63.8,15000.000000000002
51,True,0.0,38.4,63.7,15300.000000000002
52,True,0.0,38.4,63.7,15600.000000000002
53,True,0.0,38.4,63.8,15900.000000000002
54,True,0.0,40.2,63.9,16200.000000000002
55,True,0.0,40.2,63.9,16500.0
56,True,0.0,40.2,63.9,16800.0
57,True,0.0,40.2,64.0,17100.0
58,True,0.0,40.2,63.9,17400.0
59,True,0.0,40.2,63.7,17700.0
60,True,0.0,39.9,63.5,18000.0
61,True,0.0,39.9,63.4,18300.0
62,True,0.0,39.9,63.3,18600.0
63,True,0.0,39.9,63.2,18900.0
64,True,0.0,39.9,63.2,19200.0
65,True,0.0,39.9,63.1,19500.0
66,True,0.0,39.9,63.0,19800.0
67,True,0.0,39.9,63.0,20100.0
68,True,0.0,39.9,63.0,20400.0
69,True,0.0,39.9,62.9,20700.0
70,True,0.0,39.9,62.9,21000.0
71,True,0.0,39.9,62.9,21300.0
72,True,0.0,40.2,62.7,21600.0
73,True,0.0,40.2,62.7,21900.0
74,True,0.0,40.2,62.6,22200.0
75,True,0.0,40.2,62.5,22500.0
76,True,0.0,40.2,62.5,22800.0
77,True,0.0,40.2,62.5,23100.0
78,True,0.0,40.2,62.4,23400.0
79,True,0.0,40.2,62.3,23700.0
80,True,0.0,40.2,62.3,24000.0
81,False,0.0,40.2,62.3,24300.0
82,False,135.0,40.2,62.2,24600.0
83,False,300.0,40.2,62.2,24900.0
84,False,300.0,40.5,62.5,25200.0
85,False,300.0,40.5,63.1,25500.0
86,False,300.0,40.5,63.9,25800.0
87,False,300.0,40.5,64.7,26100.0
88,False,300.0,40.5,65.5,26400.0
89,False,300.0,40.5,66.1,26700.0
90,False,75.0,40.5,66.9,27000.0
91,False,0.0,40.5,67.3,27300.0
92,True,0.0,40.5,67.1,27600.0
93,True,0.0,40.5,66.8,27900.0
94,False,0.0,40.5,66.3,28200.0
95,False,270.0,40.5,66.0,28500.0
96,False,300.0,41.5,65.8,28800.0
97,False,300.0,41.5,66.0,29100.0
98,False,300.0,41.5,66.6,29400.000000000004
99,False,300.0,41.5,67.3,29700.000000000004
100,False,15.0,41.5,67.8,30000.000000000004
101,False,0.0,41.5,68.0,30300.000000000004
102,False,15.0,41.5,67.6,30600.000000000004
103,False,300.0,41.5,67.0,30900.000000000004
104,False,300.0,41.5,67.0,31200.000000000004
105,False,300.0,41.5,67.2,31500.000000000004
106,False,90.0,41.5,67.7,31800.000000000004
107,False,0.0,41.5,68.0,32100.000000000004
108,True,0.0,41.8,68.1,32400.000000000004
109,True,0.0,41.8,67.9,32700.000000000004
110,True,0.0,41.8,67.6,33000.0
111,True,0.0,41.8,67.4,33300.0
112,True,0.0,41.8,67.2,33600.0
113,True,0.0,41.8,67.2,33900.0
114,True,0.0,41.8,67.0,34200.0
115,True,0.0,41.8,67.0,34500.0
116,True,0.0,41.8,67.2,34800.0
117,True,0.0,41.8,67.1,35100.0
118,True,0.0,41.8,67.0,35400.0
119,False,0.0,41.8,66.8,35700.0
120,False,180.0,42.1,66.7,36000.0
121,False,300.0,42.1,66.7,36300.0
122,False,300.0,42.1,66.9,36600.0
123,False,195.0,42.1,67.4,36900.0
124,False,0.0,42.1,68.1,37200.0
125,True,0.0,42.1,68.1,37500.0
126,True,0.0,42.1,67.8,37800.0
127,False,0.0,42.1,67.6,38100.0
128,False,300.0,42.1,67.3,38400.0
129,False,270.0,42.1,67.4,38700.0
130,False,0.0,42.1,67.8,39000.0
131,True,0.0,42.1,68.1,39300.0
132,True,0.0,41.9,67.9,39600.0
133,False,0.0,41.9,67.7,39900.0
134,False,300.0,41.9,67.4,40200.0
135,False,165.0,41.9,67.6,40500.0
136,False,0.0,41.9,67.9,40800.0
137,True,0.0,41.9,68.0,41100.0
138,True,0.0,40.9,67.8,41400.0
139,False,0.0,40.9,67.6,41700.0
140,False,165.0,40.9,67.5,42000.0
141,False,300.0,40.9,67.4,42300.0
142,False,150.0,40.9,67.7,42600.0
143,False,0.0,40.9,68.1,42900.0
144,True,0.0,41.2,68.2,43200.0
145,True,0.0,41.2,68.1,43500.0
146,True,0.0,41.2,67.9,43800.0
147,True,0.0,41.2,67.7,44100.0
148,True,0.0,41.2,67.5,44400.0
149,True,0.0,41.2,67.5,44700.0
150,True,0.0,40.8,67.3,45000.0
151,True,0.0,40.8,67.2,45300.0
152,True,0.0,40.8,67.2,45600.0
153,True,0.0,40.8,67.1,45900.0
154,True,0.0,40.8,67.1,46200.0
155,True,0.0,40.8,67.0,46500.0
156,True,0.0,40.3,66.9,46800.0
157,True,0.0,40.3,66.8,47100.0
158,True,0.0,40.3,66.8,47400.0
159,True,0.0,40.3,66.7,47700.0
160,True,0.0,40.3,66.6,48000.0
161,True,0.0,40.3,66.5,48300.0
162,True,0.0,40.3,66.5,48600.0
163,True,0.0,40.3,66.4,48900.0
164,False,0.0,40.3,66.4,49200.0
165,False,135.0,40.3,66.3,49500.0
166,False,300.0,40.3,66.2,49800.0
167,False,300.0,40.3,66.4,50100.0
168,False,300.0,40.0,66.8,50400.0
169,False,90.0,40.0,67.5,50700.0
170,False,0.0,40.0,68.0,51000.0
171,True,0.0,40.0,68.1,51300.0
172,True,0.0,40.0,67.9,51600.0
173,True,0.0,40.0,67.8,51900.0
174,True,0.0,39.5,67.6,52200.0
175,False,0.0,39.5,67.6,52500.0
176,False,270.0,39.5,67.4,52800.0
177,False,225.0,39.5,67.5,53100.0
178,False,0.0,39.5,67.9,53400.0
179,True,0.0,39.5,68.2,53700.0
180,True,0.0,39.4,68.2,54000.0
181,True,0.0,39.4,68.3,54300.0
182,True,0.0,39.4,68.4,54600.0
183,True,0.0,39.4,68.3,54900.0
184,False,0.0,39.4,67.9,55200.0
185,False,15.0,39.4,67.6,55500.0
186,False,300.0,39.2,67.4,55800.0
187,False,255.0,39.2,67.5,56100.0
188,False,0.0,39.2,67.9,56400.0
189,True,0.0,39.2,68.1,56700.0
190,True,0.0,39.2,67.9,57000.0
191,False,0.0,39.2,67.6,57300.0
192,False,180.0,39.0,67.5,57600.0
193,False,270.0,39.0,67.5,57900.0
194,False,0.0,39.0,67.9,58200.0
195,True,0.0,39.0,68.3,58500.00000000001
196,True,0.0,39.0,68.2,58800.00000000001
197,True,0.0,39.0,68.0,59100.00000000001
198,True,0.0,39.0,67.9,59400.00000000001
199,False,0.0,39.0,67.7,59700.00000000001
200,False,45.0,39.0,67.6,60000.00000000001
201,False,300.0,39.0,67.5,60300.00000000001
202,False,105.0,39.0,67.7,60600.00000000001
203,False,0.0,39.0,68.2,60900.00000000001
204,True,0.0,38.7,68.2,61200.00000000001
205,True,0.0,38.7,68.0,61500.00000000001
206,True,0.0,38.7,67.9,61800.00000000001
207,True,0.0,38.7,67.8,62100.00000000001
208,False,0.0,38.7,67.7,62400.00000000001
209,False,180.0,38.7,67.5,62700.00000000001
210,False,300.0,38.6,67.5,63000.00000000001
211,False,30.0,38.6,67.8,63300.00000000001
212,False,0.0,38.6,68.0,63600.00000000001
213,True,0.0,38.6,68.0,63900.00000000001
214,True,0.0,38.6,67.8,64200.00000000001
215,True,0.0,38.6,67.6,64500.00000000001
216,True,0.0,37.7,67.6,64800.00000000001
217,True,0.0,37.7,67.6,65100.00000000001
218,True,0.0,37.7,67.6,65400.00000000001
219,True,0.0,37.7,67.6,65700.0
220,True,0.0,37.7,67.7,66000.0
221,True,0.0,37.7,67.8,66300.0
222,True,0.0,38.0,67.9,66600.0
223,True,0.0,38.0,67.7,66900.0
224,False,0.0,38.0,67.6,67200.0
225,False,165.0,38.0,67.5,67500.0
226,False,300.0,38.0,67.5,67800.0
227,False,0.0,38.0,67.8,68100.0
228,True,0.0,38.0,68.2,68400.0
229,True,0.0,38.0,68.4,68700.0
230,True,0.0,38.0,68.5,69000.0
231,True,0.0,38.0,68.6,69300.0
232,True,0.0,38.0,68.8,69600.0
233,True,0.0,38.0,69.2,69900.0
234,True,0.0,,69.7,70200.0
235,True,0.0,,70.0,70500.0
236,True,0.0,,69.9,70800.0
237,True,0.0,,69.5,71100.0
238,True,0.0,,69.0,71400.0
239,True,0.0,,68.7,71700.0
240,True,0.0,37.9,68.4,72000.0
241,True,0.0,37.9,68.1,72300.0
242,False,0.0,37.9,67.8,72600.0
243,False,15.0,37.9,67.6,72900.0
244,False,300.0,37.9,67.4,73200.0
245,False,270.0,37.9,67.4,73500.0
246,False,0.0,37.9,67.8,73800.0
247,True,0.0,37.9,68.1,74100.0
248,True,0.0,37.9,68.1,74400.0
249,True,0.0,37.9,67.9,74700.0
250,True,0.0,37.9,67.8,75000.0
251,True,0.0,37.9,67.7,75300.0
252,False,0.0,38.0,67.6,75600.0
253,False,285.0,38.0,67.5,75900.0
254,False,225.0,38.0,67.5,76200.0
255,False,0.0,38.0,67.8,76500.0
256,True,0.0,38.0,68.1,76800.0
257,True,0.0,38.0,68.0,77100.0
258,True,0.0,38.0,67.9,77400.0
259,True,0.0,38.0,67.9,77700.0
260,True,0.0,38.0,67.9,78000.0
261,True,0.0,38.0,68.0,78300.0
262,True,0.0,38.0,68.1,78600.0
263,True,0.0,38.0,68.3,78900.0
264,False,0.0,37.8,68.1,79200.0
265,False,75.0,37.8,67.6,79500.0
266,False,300.0,37.8,67.2,79800.0
267,False,300.0,37.8,66.9,80100.0
268,False,165.0,37.8,67.3,80400.0
269,False,0.0,37.8,68.1,80700.0
270,True,0.0,37.8,68.5,81000.0
271,True,0.0,37.8,68.5,81300.0
272,True,0.0,37.8,68.3,81600.0
273,True,0.0,37.8,68.1,81900.0
274,True,0.0,37.8,67.8,82200.0
275,True,0.0,37.8,67.6,82500.0
276,True,0.0,36.9,67.5,82800.0
277,True,0.0,36.9,67.2,83100.0
278,True,0.0,36.9,67.0,83400.0
279,True,0.0,36.9,67.0,83700.0
280,True,0.0,36.9,67.2,84000.0
281,True,0.0,36.9,67.2,84300.0
282,True,0.0,36.9,67.1,84600.0
283,True,0.0,36.9,67.1,84900.0
284,True,0.0,36.9,67.1,85200.0
285,True,0.0,36.9,66.9,85500.0
286,True,0.0,36.9,66.9,85800.0
287,True,0.0,36.9,66.9,86100.0
288,True,0.0,37.1,66.9,86400.0
289,True,0.0,37.1,66.8,86700.0
290,True,0.0,37.1,66.8,87000.0
291,True,0.0,37.1,66.7,87300.0
292,True,0.0,37.1,66.6,87600.0
293,True,0.0,37.1,66.5,87900.0
294,True,0.0,37.1,66.5,88200.0
295,True,0.0,37.1,66.5,88500.0
296,True,0.0,37.1,66.4,88800.0
297,True,0.0,37.1,66.3,89100.0
298,True,0.0,37.1,66.2,89400.0
299,True,0.0,37.1,66.2,89700.0
300,True,0.0,36.9,66.1,90000.0
301,True,0.0,36.9,66.1,90300.0
302,True,0.0,36.9,66.0,90600.0
303,True,0.0,36.9,66.0,90900.0
304,True,0.0,36.9,65.9,91200.0
305,True,0.0,36.9,65.9,91500.0
306,True,0.0,36.9,65.8,91800.0
307,True,0.0,36.9,65.8,92100.0
308,True,0.0,36.9,65.8,92400.0
309,True,0.0,36.9,65.7,92700.0
310,True,0.0,36.9,65.6,93000.0
311,True,0.0,36.9,65.6,93300.0
312,True,0.0,36.9,65.5,93600.0
313,True,0.0,36.9,65.5,93900.0
314,True,0.0,36.9,65.5,94200.0
315,True,0.0,36.9,65.4,94500.0
316,True,0.0,36.9,65.4,94800.0
317,True,0.0,36.9,65.4,95100.0
318,True,0.0,36.9,65.3,95400.0
319,True,0.0,36.9,65.2,95700.0
320,True,0.0,36.9,65.3,96000.0
321,True,0.0,36.9,65.2,96300.0
322,True,0.0,36.9,65.2,96600.0
323,True,0.0,36.9,65.1,96900.0
324,True,0.0,36.8,65.0,97200.0
325,True,0.0,36.8,65.0,97500.0
326,True,0.0,36.8,65.0,97800.0
327,True,0.0,36.8,65.0,98100.0
328,True,0.0,36.8,64.9,98400.0
329,True,0.0,36.8,64.9,98700.0
330,True,0.0,36.8,64.9,99000.0
331,True,0.0,36.8,64.8,99300.0
332,True,0.0,36.8,64.7,99600.0
333,True,0.0,36.8,64.7,99900.0
334,True,0.0,36.8,64.6,100200.0
335,True,0.0,36.8,64.6,100500.0
336,True,0.0,37.1,64.5,100800.0
337,True,0.0,37.1,64.5,101100.0
338,True,0.0,37.1,64.4,101400.0
339,True,0.0,37.1,64.4,101700.0
340,True,0.0,37.1,64.3,102000.0
341,True,0.0,37.1,64.3,102300.0
342,True,0.0,37.1,64.2,102600.0
343,True,0.0,37.1,64.2,102900.0
344,True,0.0,37.1,64.2,103200.0
345,True,0.0,37.1,64.1,103500.0
346,True,0.0,37.1,64.0,103800.0
347,True,0.0,37.1,64.0,104100.0
348,True,0.0,37.0,64.0,104400.0
349,True,0.0,37.0,64.0,104700.0
350,True,0.0,37.0,63.9,105000.0
351,True,0.0,37.0,63.9,105300.0
352,True,0.0,37.0,63.9,105600.0
353,True,0.0,37.0,63.9,105900.0
354,True,0.0,37.0,63.8,106200.0
355,True,0.0,37.0,63.7,106500.0
356,True,0.0,37.0,63.7,106800.0
357,True,0.0,37.0,63.7,107100.0
358,True,0.0,37.0,63.6,107400.0
359,True,0.0,37.0,63.6,107700.0
360,True,0.0,36.9,63.5,108000.0
361,True,0.0,36.9,63.3,108300.0
362,True,0.0,36.9,63.2,108600.0
363,True,0.0,36.9,63.1,108900.0
364,True,0.0,36.9,63.0,109200.0
365,True,0.0,36.9,63.0,109500.0
366,True,0.0,36.9,62.9,109800.0
367,True,0.0,36.9,63.0,110100.0
368,True,0.0,36.9,63.0,110400.0
369,True,0.0,36.9,63.0,110700.0
370,True,0.0,36.9,62.9,111000.0
371,True,0.0,36.9,62.9,111300.0
372,True,0.0,36.7,63.0,111600.0
373,True,0.0,36.7,62.8,111900.0
374,True,0.0,36.7,62.8,112200.0
375,True,0.0,36.7,62.8,112500.0
376,False,0.0,36.7,62.7,112800.0
377,False,120.0,36.7,62.7,113100.0
378,False,300.0,36.7,62.6,113400.0
379,False,300.0,36.7,62.7,113700.0
380,False,300.0,36.7,63.1,114000.0
381,False,300.0,36.7,63.6,114300.0
382,False,300.0,36.7,63.9,114600.0
383,False,300.0,36.7,64.3,114900.0
384,False,300.0,36.7,64.7,115200.0
385,False,300.0,36.7,65.2,115500.0
386,False,300.0,36.7,65.6,115800.0
387,False,300.0,36.7,65.9,116100.0
388,False,300.0,36.7,66.1,116400.0
389,False,300.0,36.7,66.4,116700.0
390,False,300.0,36.7,66.7,117000.00000000001
391,False,300.0,36.7,67.0,117300.00000000001
392,False,300.0,36.7,67.4,117600.00000000001
393,False,90.0,36.7,67.9,117900.00000000001
394,False,0.0,36.7,68.2,118200.00000000001
395,True,0.0,36.7,68.0,118500.00000000001
396,True,0.0,36.0,67.8,118800.00000000001
397,True,0.0,36.0,67.7,119100.00000000001
398,False,0.0,36.0,67.7,119400.00000000001
399,False,150.0,36.0,67.6,119700.00000000001
400,False,300.0,36.0,67.5,120000.00000000001
401,False,75.0,36.0,67.6,120300.00000000001
402,False,0.0,36.0,67.8,120600.00000000001
403,True,0.0,36.0,67.9,120900.00000000001
404,False,0.0,36.0,67.7,121200.00000000001
405,False,195.0,36.0,67.5,121500.00000000001
406,False,255.0,36.0,67.5,121800.00000000001
407,False,0.0,36.0,67.7,122100.00000000001
408,True,0.0,36.0,67.8,122400.00000000001
409,False,0.0,36.0,67.6,122700.00000000001
410,False,240.0,36.0,67.5,123000.00000000001
411,False,285.0,36.0,67.5,123300.00000000001
412,False,0.0,36.0,67.8,123600.00000000001
413,True,0.0,36.0,67.9,123900.00000000001
414,True,0.0,36.2,67.7,124200.00000000001
415,True,0.0,36.2,67.6,124500.00000000001
416,True,0.0,36.2,67.7,124800.00000000001
417,True,0.0,36.2,67.6,125100.00000000001
418,True,0.0,36.2,67.6,125400.00000000001
419,True,0.0,36.2,67.6,125700.00000000001
420,True,0.0,35.1,67.4,126000.00000000001
421,True,0.0,35.1,67.4,126300.00000000001
422,True,0.0,35.1,67.4,126600.00000000001
423,True,0.0,35.1,67.3,126900.00000000001
424,True,0.0,35.1,67.3,127200.00000000001
425,True,0.0,35.1,67.1,127500.00000000001
426,True,0.0,35.1,66.9,127800.00000000001
427,True,0.0,35.1,66.9,128100.00000000001
428,True,0.0,35.1,67.0,128400.00000000001
429,True,0.0,35.1,67.2,128700.00000000001
430,True,0.0,35.1,67.3,129000.00000000001
431,True,0.0,35.1,67.6,129300.00000000001
432,True,0.0,34.4,68.0,129600.00000000001
433,True,0.0,34.4,68.4,129900.00000000001
434,True,0.0,34.4,68.1,130200.00000000001
435,True,0.0,34.4,68.2,130500.00000000001
436,True,0.0,34.4,68.4,130800.00000000001
437,True,0.0,34.4,68.1,131100.0
438,True,0.0,34.8,67.7,131400.0
439,True,0.0,34.8,67.4,131700.0
440,True,0.0,34.8,67.1,132000.0
441,True,0.0,34.8,67.0,132300.0
442,True,0.0,34.8,66.9,132600.0
443,True,0.0,34.8,66.8,132900.0
444,True,0.0,32.1,66.7,133200.0
445,False,0.0,32.1,66.6,133500.0
446,False,60.0,32.1,66.6,133800.0
447,False,300.0,32.1,66.5,134100.0
448,False,300.0,32.1,66.7,134400.0
449,False,180.0,32.1,67.6,134700.0
450,False,0.0,32.1,68.7,135000.0
451,True,0.0,32.1,68.8,135300.0
452,True,0.0,32.1,68.5,135600.0
453,True,0.0,32.1,68.3,135900.0
454,True,0.0,32.1,68.1,136200.0
455,True,0.0,32.1,67.8,136500.0
456,True,0.0,32.0,67.7,136800.0
457,True,0.0,32.0,67.7,137100.0
458,True,0.0,32.0,67.8,137400.0
459,True,0.0,32.0,67.8,137700.0
460,True,0.0,32.0,67.8,138000.0
461,True,0.0,32.0,67.9,138300.0
462,True,0.0,31.9,68.1,138600.0
463,True,0.0,31.9,67.9,138900.0
464,True,0.0,31.9,67.8,139200.0
465,True,0.0,31.9,68.0,139500.0
466,True,0.0,31.9,68.1,139800.0
467,True,0.0,31.9,68.1,140100.0
468,True,0.0,31.6,68.1,140400.0
469,True,0.0,31.6,68.1,140700.0
470,True,0.0,31.6,68.0,141000.0
471,True,0.0,31.6,67.9,141300.0
472,True,0.0,31.6,67.9,141600.0
473,True,0.0,31.6,67.9,141900.0
474,True,0.0,31.6,67.9,142200.0
475,True,0.0,31.6,67.9,142500.0
476,True,0.0,31.6,67.8,142800.0
477,False,0.0,31.6,67.6,143100.0
478,False,195.0,31.6,67.5,143400.0
479,False,285.0,31.6,67.5,143700.0
480,False,75.0,30.5,67.5,144000.0
481,False,300.0,30.5,67.5,144300.0
482,False,15.0,30.5,67.7,144600.0
483,False,0.0,30.5,67.9,144900.0
484,False,0.0,30.5,67.8,145200.0
485,False,105.0,30.5,67.5,145500.0
486,False,300.0,30.5,67.5,145800.0
487,False,75.0,30.5,67.7,146100.0
488,False,0.0,30.5,67.9,146400.0
489,True,0.0,30.5,67.9,146700.0
490,True,0.0,30.5,67.8,147000.0
491,True,0.0,30.5,67.7,147300.0
492,False,0.0,29.7,67.6,147600.0
493,False,135.0,29.7,67.5,147900.0
494,False,255.0,29.7,67.6,148200.0
495,False,0.0,29.7,67.9,148500.0
496,True,0.0,29.7,68.0,148800.0
497,True,0.0,29.7,68.1,149100.0
498,True,0.0,29.7,68.1,149400.0
499,True,0.0,29.7,68.1,149700.0
500,True,0.0,29.7,68.1,150000.0
501,True,0.0,29.7,68.1,150300.0
502,True,0.0,29.7,68.1,150600.0
503,True,0.0,29.7,68.0,150900.0
504,True,0.0,28.4,68.0,151200.0
505,True,0.0,28.4,67.9,151500.0
506,True,0.0,28.4,67.9,151800.0
507,False,0.0,28.4,67.8,152100.0
508,False,135.0,28.4,67.5,152400.0
509,False,300.0,28.4,67.4,152700.0
510,False,90.0,28.4,67.5,153000.0
511,False,0.0,28.4,67.9,153300.0
512,True,0.0,28.4,67.9,153600.0
513,True,0.0,28.4,67.8,153900.0
514,False,0.0,28.4,67.6,154200.0
515,False,255.0,28.4,67.4,154500.0
516,False,195.0,28.4,67.6,154800.0
517,False,0.0,28.4,68.0,155100.0
518,True,0.0,28.4,68.3,155400.0
519,True,0.0,28.4,68.3,155700.0
520,True,0.0,28.4,68.3,156000.0
521,True,0.0,28.4,68.4,156300.0
522,True,0.0,,68.1,156600.0
523,True,0.0,,68.0,156900.0
524,True,0.0,,67.9,157200.0
525,True,0.0,,67.8,157500.0
526,True,0.0,,67.6,157800.0
527,False,0.0,,67.6,158100.0
528,False,285.0,28.3,67.5,158400.0
529,False,300.0,28.3,67.4,158700.0
530,False,195.0,28.3,67.6,159000.0
531,False,0.0,28.3,68.0,159300.0
532,True,0.0,28.3,68.2,159600.0
533,True,0.0,28.3,68.2,159900.0
534,True,0.0,28.0,68.0,160200.0
535,True,0.0,28.0,67.9,160500.0
536,False,0.0,28.0,67.8,160800.0
537,False,165.0,28.0,67.5,161100.0
538,False,300.0,28.0,67.3,161400.0
539,False,240.0,28.0,67.5,161700.0
540,False,0.0,28.0,68.0,162000.0
541,True,0.0,28.0,68.2,162300.0
542,True,0.0,28.0,68.1,162600.0
543,False,0.0,28.0,67.9,162900.0
544,False,90.0,28.0,67.5,163200.0
545,False,300.0,28.0,67.3,163500.0
546,False,210.0,27.7,67.6,163800.0
547,False,0.0,27.7,68.3,164100.0
548,True,0.0,27.7,68.5,164400.0
549,True,0.0,27.7,68.2,164700.0
550,True,0.0,27.7,68.0,165000.0
551,False,0.0,27.7,67.7,165300.0
552,False,255.0,26.0,67.5,165600.0
553,False,180.0,26.0,67.5,165900.0
554,False,0.0,26.0,68.0,166200.0
555,True,0.0,26.0,68.1,166500.0
556,True,0.0,26.0,67.8,166800.0
557,True,0.0,26.0,67.7,167100.0
558,False,0.0,26.0,67.6,167400.0
559,False,210.0,26.0,67.4,167700.0
560,False,195.0,26.0,67.5,168000.0
561,False,0.0,26.0,67.9,168300.0
562,True,0.0,26.0,68.1,168600.0
563,True,0.0,26.0,67.9,168900.0
564,True,0.0,25.2,67.7,169200.0
565,True,0.0,25.2,67.6,169500.0
566,True,0.0,25.2,67.5,169800.0
567,True,0.0,25.2,67.3,170100.0
568,True,0.0,25.2,67.2,170400.0
569,True,0.0,25.2,67.2,170700.0
570,True,0.0,25.2,67.1,171000.0
571,True,0.0,25.2,66.9,171300.0
572,True,0.0,25.2,66.6,171600.0
573,True,0.0,25.2,66.5,171900.0
574,True,0.0,25.2,66.3,172200.0
575,True,0.0,25.2,66.1,172500.0
576,True,0.0,24.9,66.0,172800.0
577,True,0.0,24.9,65.9,173100.0
578,True,0.0,24.9,65.8,173400.0
579,True,0.0,24.9,65.7,173700.0
580,True,0.0,24.9,65.7,174000.0
581,True,0.0,24.9,65.6,174300.0
582,True,0.0,24.9,65.4,174600.0
583,True,0.0,24.9,65.4,174900.0
584,True,0.0,24.9,65.3,175200.0
585,True,0.0,24.9,65.2,175500.0
586,True,0.0,24.9,65.1,175800.0
587,True,0.0,24.9,65.0,176100.0
588,True,0.0,25.1,64.9,176400.0
589,True,0.0,25.1,64.9,176700.0
590,True,0.0,25.1,64.9,177000.0
591,True,0.0,25.1,65.0,177300.0
592,True,0.0,25.1,65.1,177600.0
593,True,0.0,25.1,65.2,177900.0
594,True,0.0,24.9,65.2,178200.0
595,True,0.0,24.9,64.9,178500.0
596,True,0.0,24.9,64.7,178800.0
597,True,0.0,24.9,64.5,179100.0
598,True,0.0,24.9,64.3,179400.0
599,True,0.0,24.9,64.2,179700.0
600,True,0.0,25.0,64.0,180000.0
601,True,0.0,25.0,64.0,180300.0
602,True,0.0,25.0,64.0,180600.0
603,True,0.0,25.0,63.8,180900.0
604,True,0.0,25.0,63.8,181200.0
605,True,0.0,25.0,63.7,181500.0
606,True,0.0,24.9,63.6,181800.0
607,True,0.0,24.9,63.6,182100.0
608,True,0.0,24.9,63.5,182400.0
609,True,0.0,24.9,63.4,182700.0
610,True,0.0,24.9,63.4,183000.0
611,True,0.0,24.9,63.2,183300.0
612,True,0.0,25.0,63.2,183600.0
613,True,0.0,25.0,63.1,183900.0
614,True,0.0,25.0,63.1,184200.0
615,True,0.0,25.0,63.0,184500.0
616,True,0.0,25.0,63.0,184800.0
617,True,0.0,25.0,62.9,185100.0
618,True,0.0,24.0,62.9,185400.0
619,True,0.0,24.0,62.8,185700.0
620,True,0.0,24.0,62.8,186000.0
621,True,0.0,24.0,62.7,186300.0
622,True,0.0,24.0,62.6,186600.0
623,True,0.0,24.0,62.5,186900.0
624,True,0.0,24.9,62.5,187200.0
625,True,0.0,24.9,62.4,187500.0
626,True,0.0,24.9,62.3,187800.0
627,True,0.0,24.9,62.1,188100.0
628,True,0.0,24.9,62.1,188400.0
629,True,0.0,24.9,62.0,188700.0
630,True,0.0,24.9,61.9,189000.0
631,True,0.0,24.9,61.8,189300.0
632,True,0.0,24.9,61.7,189600.0
633,True,0.0,24.9,61.6,189900.0
634,False,0.0,24.9,61.5,190200.0
635,False,210.0,24.9,61.3,190500.0
636,False,300.0,25.5,61.3,190800.0
637,False,300.0,25.5,61.7,191100.0
638,False,300.0,25.5,62.6,191400.0
639,False,300.0,25.5,63.4,191700.0
640,False,300.0,25.5,64.4,192000.0
641,False,300.0,25.5,65.2,192300.0
642,False,300.0,25.5,66.2,192600.0
643,False,90.0,25.5,67.1,192900.0
644,False,0.0,25.5,67.6,193200.0
645,False,0.0,25.5,67.0,193500.0
646,False,120.0,25.5,66.2,193800.0
647,False,300.0,25.5,65.6,194100.0
648,False,300.0,28.3,65.5,194400.0
649,False,300.0,28.3,66.1,194700.0
650,False,300.0,28.3,66.7,195000.0
651,False,300.0,28.3,67.2,195300.0
652,False,15.0,28.3,67.7,195600.0
