,center_diff_valid,heater_time,outdoor_temp,temp,time
-1,False,,,,
0,False,0.0,36.6,67.6,0.0
1,False,195.0,36.6,67.5,300.0
2,False,210.0,36.6,67.4,600.0
3,False,0.0,36.6,67.8,900.0
4,True,0.0,36.6,68.1,1200.0
5,True,0.0,36.6,68.0,1500.0
6,True,0.0,36.6,67.7,1800.0
7,True,0.0,36.6,67.5,2100.0
8,False,0.0,36.6,67.4,2400.0
9,False,,36.6,,2700.0
10,False,,36.6,,3000.0
11,False,0.0,36.6,67.1,3300.0
12,True,0.0,37.1,67.0,3600.0
13,True,0.0,37.1,67.0,3900.0000000000005
14,True,0.0,37.1,67.1,4200.0
15,True,0.0,37.1,66.9,4500.0
16,True,0.0,37.1,66.8,4800.0
17,True,0.0,37.1,66.7,5100.0
18,True,0.0,37.1,66.5,5400.0
19,True,0.0,37.1,66.4,5700.0
20,True,0.0,37.1,66.4,6000.0
21,True,0.0,37.1,66.3,6300.0
22,True,0.0,37.1,66.2,6600.0
23,True,0.0,37.1,66.0,6900.0
24,True,0.0,35.3,66.0,7200.0
25,True,0.0,35.3,66.0,7500.000000000001
26,True,0.0,35.3,65.9,7800.000000000001
27,True,0.0,35.3,65.9,8100.000000000001
28,True,0.0,35.3,65.9,8400.0
29,True,0.0,35.3,65.8,8700.0
30,True,0.0,35.3,65.7,9000.0
31,True,0.0,35.3,65.6,9300.0
32,True,0.0,35.3,65.6,9600.0
33,True,0.0,35.3,65.5,9900.0
34,True,0.0,35.3,65.4,10200.0
35,True,0.0,35.3,65.4,10500.0
36,True,0.0,35.7,65.3,10800.0
37,True,0.0,35.7,65.2,11100.0
38,True,0.0,35.7,65.2,11400.0
39,True,0.0,35.7,65.1,11700.0
40,True,0.0,35.7,65.1,12000.0
41,True,0.0,35.7,65.1,12300.0
42,True,0.0,35.2,65.0,12600.0
43,True,0.0,35.2,65.0,12900.0
44,True,0.0,35.2,64.9,13200.0
45,True,0.0,35.2,64.8,13500.0
46,True,0.0,35.2,64.8,13800.0
47,True,0.0,35.2,64.7,14100.0
48,True,0.0,36.1,64.6,14400.0
49,True,0.0,36.1,64.6,14700.000000000002
50,True,0.0,36.1,64.5,15000.000000000002
51,True,0.0,36.1,64.4,15300.000000000002
52,True,0.0,36.1,64.4,15600.000000000002
53,True,0.0,36.1,64.4,15900.000000000002
54,True,0.0,35.0,64.2,16200.000000000002
55,True,0.0,35.0,64.2,16500.0
56,True,0.0,35.0,64.1,16800.0
57,True,0.0,35.0,64.1,17100.0
58,True,0.0,35.0,64.1,17400.0
59,True,0.0,35.0,64.0,17700.0
60,True,0.0,35.0,63.9,18000.0
61,True,0.0,35.0,63.9,18300.0
62,True,0.0,35.0,63.8,18600.0
63,False,0.0,35.0,63.7,18900.0
64,False,150.0,35.0,63.7,19200.0
65,False,300.0,35.0,63.7,19500.0
66,False,300.0,32.5,64.0,19800.0
67,False,300.0,32.5,64.9,20100.0
68,False,300.0,32.5,65.8,20400.0
69,False,300.0,32.5,66.6,20700.0
70,False,210.0,32.5,67.3,21000.0
71,False,0.0,32.5,67.8,21300.0
72,False,90.0,32.4,67.7,21600.0
73,False,300.0,32.4,67.3,21900.0
74,False,,32.4,,22200.0
75,False,195.0,32.4,67.3,22500.0
76,False,0.0,32.4,67.6,22800.0
77,False,120.0,32.4,67.6,23100.0
78,False,300.0,32.0,67.3,23400.0
79,False,135.0,32.0,67.5,23700.0
80,False,0.0,32.0,67.9,24000.0
81,False,0.0,32.0,67.9,24300.0
82,False,150.0,32.0,67.4,24600.0
83,False,300.0,32.0,67.1,24900.0
84,False,135.0,31.5,67.5,25200.0
85,False,0.0,31.5,68.0,25500.0
86,False,0.0,31.5,68.0,25800.0
87,False,105.0,31.5,67.6,26100.0
88,False,300.0,31.5,67.4,26400.0
89,False,300.0,31.5,67.7,26700.0
90,False,15.0,31.0,68.4,27000.0
91,False,0.0,31.0,68.8,27300.0
92,True,0.0,31.0,68.5,27600.0
93,True,0.0,31.0,68.1,27900.0
94,True,0.0,31.0,67.8,28200.0
95,False,0.0,31.0,67.7,28500.0
96,False,30.0,30.6,67.5,28800.0
97,False,0.0,30.6,67.2,29100.0
98,True,0.0,30.6,66.9,29400.000000000004
99,True,0.0,30.6,66.7,29700.000000000004
100,True,0.0,30.6,66.5,30000.000000000004
101,True,0.0,30.6,66.4,30300.000000000004
102,True,0.0,30.9,66.2,30600.000000000004
103,True,0.0,30.9,66.1,30900.000000000004
104,True,0.0,30.9,66.0,31200.000000000004
105,True,0.0,30.9,65.9,31500.000000000004
106,True,0.0,30.9,65.7,31800.000000000004
107,True,0.0,30.9,65.6,32100.000000000004
108,True,0.0,31.5,65.5,32400.000000000004
109,True,0.0,31.5,65.5,32700.000000000004
110,True,0.0,31.5,65.4,33000.0
111,True,0.0,31.5,65.3,33300.0
112,True,0.0,31.5,65.2,33600.0
113,True,0.0,31.5,65.2,33900.0
114,True,0.0,31.8,65.1,34200.0
115,True,0.0,31.8,65.0,34500.0
116,True,0.0,31.8,64.9,34800.0
117,True,0.0,31.8,64.9,35100.0
118,True,0.0,31.8,64.8,35400.0
119,True,0.0,31.8,64.7,35700.0
120,True,0.0,33.0,64.7,36000.0
121,True,0.0,33.0,64.6,36300.0
122,True,0.0,33.0,64.5,36600.0
123,True,0.0,33.0,64.5,36900.0
124,True,0.0,33.0,64.4,37200.0
125,True,0.0,33.0,64.4,37500.0
126,True,0.0,36.9,64.3,37800.0
127,True,0.0,36.9,64.3,38100.0
128,True,0.0,36.9,64.2,38400.0
129,True,0.0,36.9,64.2,38700.0
130,True,0.0,36.9,64.2,39000.0
131,True,0.0,36.9,64.1,39300.0
132,True,0.0,37.3,64.1,39600.0
133,True,0.0,37.3,64.1,39900.0
134,True,0.0,37.3,64.0,40200.0
135,True,0.0,37.3,64.0,40500.0
136,True,0.0,37.3,64.0,40800.0
137,True,0.0,37.3,64.0,41100.0
138,True,0.0,41.6,63.9,41400.0
139,True,0.0,41.6,63.9,41700.0
140,True,0.0,41.6,63.9,42000.0
141,True,0.0,41.6,63.9,42300.0
142,True,0.0,41.6,63.9,42600.0
143,True,0.0,41.6,63.9,42900.0
144,True,0.0,41.6,63.9,43200.0
145,True,0.0,41.6,63.9,43500.0
146,True,0.0,41.6,63.9,43800.0
147,True,0.0,41.6,63.9,44100.0
148,True,0.0,41.6,64.0,44400.0
149,True,0.0,41.6,64.0,44700.0
150,True,0.0,45.5,64.0,45000.0
151,True,0.0,45.5,64.1,45300.0
152,True,0.0,45.5,64.1,45600.0
153,True,0.0,45.5,64.1,45900.0
154,True,0.0,45.5,64.1,46200.0
155,True,0.0,45.5,64.2,46500.0
156,True,0.0,46.0,64.3,46800.0
157,True,0.0,46.0,64.3,47100.0
158,True,0.0,46.0,64.4,47400.0
159,True,0.0,46.0,64.4,47700.0
160,True,0.0,46.0,64.4,48000.0
161,True,0.0,46.0,64.5,48300.0
162,True,0.0,48.5,64.5,48600.0
163,True,0.0,48.5,64.5,48900.0
164,True,0.0,48.5,64.6,49200.0
165,True,0.0,48.5,64.6,49500.0
166,True,0.0,48.5,64.6,49800.0
167,True,0.0,48.5,64.6,50100.0
168,True,0.0,48.4,64.6,50400.0
169,True,0.0,48.4,64.6,50700.0
170,True,0.0,48.4,64.6,51000.0
171,True,0.0,48.4,64.6,51300.0
172,True,0.0,48.4,64.6,51600.0
173,True,0.0,48.4,64.6,51900.0
174,True,0.0,50.2,64.6,52200.0
175,True,0.0,50.2,64.6,52500.0
176,True,0.0,50.2,64.5,52800.0
177,True,0.0,50.2,64.5,53100.0
178,True,0.0,50.2,64.4,53400.0
179,True,0.0,50.2,64.4,53700.0
180,True,0.0,50.6,64.4,54000.0
181,True,0.0,50.6,64.3,54300.0
182,True,0.0,50.6,64.3,54600.0
183,True,0.0,50.6,64.3,54900.0
184,True,0.0,50.6,64.3,55200.0
185,True,0.0,50.6,64.3,55500.0
186,True,0.0,50.8,64.2,55800.0
187,True,0.0,50.8,64.2,56100.0
188,True,0.0,50.8,64.1,56400.0
189,True,0.0,50.8,64.1,56700.0
190,True,0.0,50.8,64.1,57000.0
191,True,0.0,50.8,64.1,57300.0
192,True,0.0,50.0,64.1,57600.0
193,True,0.0,50.0,64.1,57900.0
194,True,0.0,50.0,64.0,58200.0
195,True,0.0,50.0,64.0,58500.00000000001
196,True,0.0,50.0,63.9,58800.00000000001
197,True,0.0,50.0,63.9,59100.00000000001
198,True,0.0,51.1,63.9,59400.00000000001
199,True,0.0,51.1,63.8,59700.00000000001
200,True,0.0,51.1,63.8,60000.00000000001
201,True,0.0,51.1,63.7,60300.00000000001
202,False,0.0,51.1,63.7,60600.00000000001
203,False,255.0,51.1,63.7,60900.00000000001
204,False,300.0,50.8,63.7,61200.00000000001
205,False,300.0,50.8,64.4,61500.00000000001
206,False,300.0,50.8,65.2,61800.00000000001
207,False,300.0,50.8,66.2,62100.00000000001
208,False,270.0,50.8,67.1,62400.00000000001
209,False,0.0,50.8,67.7,62700.00000000001
210,False,45.0,47.3,67.8,63000.00000000001
211,False,300.0,47.3,67.3,63300.00000000001
212,False,300.0,47.3,67.3,63600.00000000001
213,False,225.0,47.3,67.8,63900.00000000001
214,False,0.0,47.3,68.4,64200.00000000001
215,True,0.0,47.3,68.5,64500.00000000001
216,False,0.0,47.8,68.0,64800.00000000001
217,False,135.0,47.8,67.5,65100.00000000001
218,False,300.0,47.8,67.3,65400.00000000001
219,False,210.0,47.8,67.7,65700.0
220,False,0.0,47.8,68.4,66000.0
221,True,0.0,47.8,68.5,66300.0
222,True,0.0,45.5,68.2,66600.0
223,True,0.0,45.5,67.9,66900.0
224,False,0.0,45.5,67.7,67200.0
225,False,285.0,45.5,67.4,67500.0
226,False,300.0,45.5,67.4,67800.0
227,False,90.0,45.5,68.0,68100.0
228,False,0.0,45.5,68.6,68400.0
229,True,0.0,45.5,68.6,68700.0
230,True,0.0,45.5,68.4,69000.0
231,True,0.0,45.5,68.1,69300.0
232,True,0.0,45.5,67.8,69600.0
233,True,0.0,45.5,67.7,69900.0
234,False,0.0,45.5,67.6,70200.0
235,False,240.0,45.5,67.5,70500.0
236,False,285.0,45.5,67.6,70800.0
237,False,0.0,45.5,68.1,71100.0
238,True,0.0,45.5,68.5,71400.0
239,True,0.0,45.5,68.4,71700.0
240,True,0.0,46.0,68.1,72000.0
241,True,0.0,46.0,67.8,72300.0
242,True,0.0,46.0,67.7,72600.0
243,True,0.0,46.0,67.6,72900.0
244,False,0.0,46.0,67.6,73200.0
245,False,150.0,46.0,67.5,73500.0
246,False,300.0,47.7,67.5,73800.0
247,False,15.0,47.7,67.9,74100.0
248,False,0.0,47.7,68.4,74400.0
249,True,0.0,47.7,68.4,74700.0
250,True,0.0,47.7,68.2,75000.0
251,True,0.0,47.7,67.9,75300.0
252,True,0.0,47.7,67.8,75600.0
253,False,0.0,47.7,67.7,75900.0
254,False,180.0,47.7,67.5,76200.0
255,False,195.0,47.7,67.5,76500.0
256,False,0.0,47.7,67.9,76800.0
257,True,0.0,47.7,68.1,77100.0
258,True,0.0,47.0,68.0,77400.0
259,False,0.0,47.0,67.7,77700.0
260,False,225.0,47.0,67.5,78000.0
261,False,90.0,47.0,67.7,78300.0
262,False,0.0,47.0,68.1,78600.0
263,True,0.0,47.0,68.1,78900.0
264,True,0.0,47.3,67.9,79200.0
265,True,0.0,47.3,67.9,79500.0
266,True,0.0,47.3,67.7,79800.0
267,True,0.0,47.3,67.7,80100.0
268,True,0.0,47.3,67.5,80400.0
269,True,0.0,47.3,67.4,80700.0
270,True,0.0,47.3,67.4,81000.0
271,True,0.0,47.3,67.3,81300.0
272,True,0.0,47.3,67.3,81600.0
273,True,0.0,47.3,67.2,81900.0
274,True,0.0,47.3,67.2,82200.0
275,True,0.0,47.3,67.0,82500.0
276,True,0.0,47.7,67.0,82800.0
277,True,0.0,47.7,67.0,83100.0
278,True,0.0,47.7,67.0,83400.0
279,True,0.0,47.7,66.9,83700.0
280,True,0.0,47.7,66.8,84000.0
281,True,0.0,47.7,66.8,84300.0
282,True,0.0,46.5,66.8,84600.0
283,True,0.0,46.5,66.8,84900.0
284,True,0.0,46.5,66.8,85200.0
285,True,0.0,46.5,66.7,85500.0
286,True,0.0,46.5,66.7,85800.0
287,True,0.0,46.5,66.7,86100.0
288,True,0.0,46.8,66.7,86400.0
289,True,0.0,46.8,66.7,86700.0
290,True,0.0,46.8,66.4,87000.0
291,True,0.0,46.8,66.4,87300.0
292,True,0.0,46.8,66.3,87600.0
293,True,0.0,46.8,66.2,87900.0
294,True,0.0,46.6,66.1,88200.0
295,True,0.0,46.6,66.1,88500.0
296,True,0.0,46.6,66.0,88800.0
297,True,0.0,46.6,66.0,89100.0
298,True,0.0,46.6,66.0,89400.0
299,True,0.0,46.6,65.9,89700.0
300,True,0.0,46.8,65.8,90000.0
301,True,0.0,46.8,65.8,90300.0
302,True,0.0,46.8,65.7,90600.0
303,True,0.0,46.8,65.7,90900.0
304,True,0.0,46.8,65.6,91200.0
305,True,0.0,46.8,65.6,91500.0
306,True,0.0,46.3,65.6,91800.0
307,True,0.0,46.3,65.6,92100.0
308,True,0.0,46.3,65.5,92400.0
309,True,0.0,46.3,65.4,92700.0
310,True,0.0,46.3,65.4,93000.0
311,True,0.0,46.3,65.4,93300.0
312,True,0.0,46.5,65.3,93600.0
313,True,0.0,46.5,65.3,93900.0
314,True,0.0,46.5,65.2,94200.0
315,True,0.0,46.5,65.2,94500.0
316,True,0.0,46.5,65.2,94800.0
317,True,0.0,46.5,65.1,95100.0
318,True,0.0,46.8,65.1,95400.0
319,True,0.0,46.8,65.1,95700.0
320,True,0.0,46.8,65.1,96000.0
321,True,0.0,46.8,65.0,96300.0
322,True,0.0,46.8,64.9,96600.0
323,True,0.0,46.8,64.9,96900.0
324,True,0.0,46.8,64.9,97200.0
325,True,0.0,46.8,64.8,97500.0
326,True,0.0,46.8,64.8,97800.0
327,True,0.0,46.8,64.7,98100.0
328,True,0.0,46.8,64.7,98400.0
329,True,0.0,46.8,64.7,98700.0
330,True,0.0,46.6,64.6,99000.0
331,True,0.0,46.6,64.5,99300.0
332,True,0.0,46.6,64.5,99600.0
333,True,0.0,46.6,64.5,99900.0
334,True,0.0,46.6,64.4,100200.0
335,True,0.0,46.6,64.4,100500.0
336,True,0.0,46.0,64.4,100800.0
337,True,0.0,46.0,64.3,101100.0
338,True,0.0,46.0,64.3,101400.0
339,True,0.0,46.0,64.3,101700.0
340,True,0.0,46.0,64.2,102000.0
341,True,0.0,46.0,64.2,102300.0
342,True,0.0,46.8,64.2,102600.0
343,True,0.0,46.8,64.1,102900.0
344,True,0.0,46.8,64.1,103200.0
345,True,0.0,46.8,64.0,103500.0
346,True,0.0,46.8,64.0,103800.0
347,True,0.0,46.8,63.9,104100.0
348,True,0.0,47.0,63.9,104400.0
349,True,0.0,47.0,63.9,104700.0
350,True,0.0,47.0,63.8,105000.0
351,True,0.0,47.0,63.8,105300.0
352,False,0.0,47.0,63.7,105600.0
353,False,135.0,47.0,63.7,105900.0
354,False,300.0,46.0,63.8,106200.0
355,False,300.0,46.0,64.1,106500.0
356,False,300.0,46.0,65.0,106800.0
357,False,300.0,46.0,66.0,107100.0
358,False,135.0,46.0,66.8,107400.0
359,False,0.0,46.0,67.4,107700.0
360,False,195.0,46.3,67.3,108000.0
361,False,300.0,46.3,67.0,108300.0
362,False,300.0,46.3,67.2,108600.0
363,False,15.0,46.3,67.8,108900.0
364,False,0.0,46.3,68.2,109200.0
365,False,0.0,46.3,67.8,109500.0
366,False,240.0,46.9,67.4,109800.0
367,False,300.0,46.9,67.3,110100.0
368,False,45.0,46.9,67.7,110400.0
369,False,0.0,46.9,68.1,110700.0
370,False,0.0,46.9,67.9,111000.0
371,False,105.0,46.9,67.5,111300.0
372,False,300.0,47.2,67.3,111600.0
373,False,150.0,47.2,67.6,111900.0
374,False,0.0,47.2,68.1,112200.0
375,True,0.0,47.2,68.3,112500.0
376,False,0.0,47.2,67.9,112800.0
377,False,105.0,47.2,67.6,113100.0
378,False,270.0,49.6,67.5,113400.0
379,False,0.0,49.6,67.8,113700.0
380,True,0.0,49.6,68.1,114000.0
381,True,0.0,49.6,68.0,114300.0
382,True,0.0,49.6,67.7,114600.0
383,True,0.0,49.6,67.4,114900.0
384,True,0.0,49.9,67.2,115200.0
385,True,0.0,49.9,67.0,115500.0
386,True,0.0,49.9,66.9,115800.0
387,True,0.0,49.9,66.8,116100.0
388,True,0.0,49.9,66.7,116400.0
389,True,0.0,49.9,66.7,116700.0
390,True,0.0,50.9,66.6,117000.00000000001
391,True,0.0,50.9,66.5,117300.00000000001
392,True,0.0,50.9,66.3,117600.00000000001
393,True,0.0,50.9,66.3,117900.00000000001
394,True,0.0,50.9,66.3,118200.00000000001
395,True,0.0,50.9,66.2,118500.00000000001
396,True,0.0,51.1,66.1,118800.00000000001
397,True,0.0,51.1,66.1,119100.00000000001
398,True,0.0,51.1,66.0,119400.00000000001
399,True,0.0,51.1,65.9,119700.00000000001
400,True,0.0,51.1,65.9,120000.00000000001
401,True,0.0,51.1,65.8,120300.00000000001
402,True,0.0,51.7,65.7,120600.00000000001
403,True,0.0,51.7,65.7,120900.00000000001
404,True,0.0,51.7,65.7,121200.00000000001
405,True,0.0,51.7,65.6,121500.00000000001
406,True,0.0,51.7,65.6,121800.00000000001
407,True,0.0,51.7,65.5,122100.00000000001
408,True,0.0,51.6,65.5,122400.00000000001
409,True,0.0,51.6,65.5,122700.00000000001
410,True,0.0,51.6,65.5,123000.00000000001
411,True,0.0,51.6,65.5,123300.00000000001
412,True,0.0,51.6,65.4,123600.00000000001
413,True,0.0,51.6,65.4,123900.00000000001
414,True,0.0,52.8,65.4,124200.00000000001
415,True,0.0,52.8,65.4,124500.00000000001
416,True,0.0,52.8,65.4,124800.00000000001
417,True,0.0,52.8,65.3,125100.00000000001
418,True,0.0,52.8,65.3,125400.00000000001
419,True,0.0,52.8,65.3,125700.00000000001
420,True,0.0,53.2,65.2,126000.00000000001
421,True,0.0,53.2,65.2,126300.00000000001
422,True,0.0,53.2,65.3,126600.00000000001
423,True,0.0,53.2,65.3,126900.00000000001
424,True,0.0,53.2,65.2,127200.00000000001
425,True,0.0,53.2,65.2,127500.00000000001
426,True,0.0,54.6,65.2,127800.00000000001
427,True,0.0,54.6,65.2,128100.00000000001
428,True,0.0,54.6,65.2,128400.00000000001
429,True,0.0,54.6,65.2,128700.00000000001
430,True,0.0,54.6,65.2,129000.00000000001
431,True,0.0,54.6,65.1,129300.00000000001
432,True,0.0,54.9,65.1,129600.00000000001
433,True,0.0,54.9,65.0,129900.00000000001
434,True,0.0,54.9,65.0,130200.00000000001
435,True,0.0,54.9,65.0,130500.00000000001
436,True,0.0,54.9,65.0,130800.00000000001
437,True,0.0,54.9,65.0,131100.0
438,True,0.0,55.2,65.0,131400.0
439,True,0.0,55.2,65.0,131700.0
440,True,0.0,55.2,65.1,132000.0
441,True,0.0,55.2,65.1,132300.0
442,True,0.0,55.2,65.1,132600.0
443,True,0.0,55.2,65.1,132900.0
444,True,0.0,55.8,65.1,133200.0
445,True,0.0,55.8,65.1,133500.0
446,True,0.0,55.8,65.1,133800.0
447,True,0.0,55.8,65.1,134100.0
448,True,0.0,55.8,65.1,134400.0
449,True,0.0,55.8,65.1,134700.0
450,True,0.0,56.9,65.0,135000.0
451,True,0.0,56.9,65.0,135300.0
452,True,0.0,56.9,65.0,135600.0
453,True,0.0,56.9,65.0,135900.0
454,True,0.0,56.9,64.9,136200.0
455,True,0.0,56.9,64.9,136500.0
456,True,0.0,57.1,64.9,136800.0
457,True,0.0,57.1,64.8,137100.0
458,True,0.0,57.1,64.8,137400.0
459,True,0.0,57.1,64.8,137700.0
460,True,0.0,57.1,64.8,138000.0
461,True,0.0,57.1,64.8,138300.0
462,True,0.0,57.8,64.8,138600.0
463,True,0.0,57.8,64.8,138900.0
464,True,0.0,57.8,64.8,139200.0
465,True,0.0,57.8,64.8,139500.0
466,True,0.0,57.8,64.7,139800.0
467,True,0.0,57.8,64.7,140100.0
468,True,0.0,57.9,64.7,140400.0
469,True,0.0,57.9,64.7,140700.0
470,True,0.0,57.9,64.7,141000.0
471,True,0.0,57.9,64.7,141300.0
472,True,0.0,57.9,64.7,141600.0
473,True,0.0,57.9,64.7,141900.0
474,True,0.0,58.4,64.7,142200.0
475,True,0.0,58.4,64.7,142500.0
476,True,0.0,58.4,64.7,142800.0
477,True,0.0,58.4,64.7,143100.0
478,True,0.0,58.4,64.7,143400.0
479,True,0.0,58.4,64.7,143700.0
480,True,0.0,56.9,64.7,144000.0
481,True,0.0,56.9,64.6,144300.0
482,True,0.0,56.9,64.6,144600.0
483,True,0.0,56.9,64.5,144900.0
484,True,0.0,56.9,64.5,145200.0
485,True,0.0,56.9,64.5,145500.0
486,True,0.0,58.3,64.5,145800.0
487,True,0.0,58.3,64.5,146100.0
488,True,0.0,58.3,64.5,146400.0
489,True,0.0,58.3,64.5,146700.0
490,True,0.0,58.3,64.5,147000.0
491,True,0.0,58.3,64.5,147300.0
492,False,0.0,57.7,64.5,147600.0
493,False,135.0,57.7,64.5,147900.0
494,False,300.0,57.7,64.5,148200.0
495,False,,57.7,,148500.0
496,False,,57.7,,148800.0
497,False,0.0,57.7,67.3,149100.0
498,False,0.0,56.2,67.0,149400.0
499,False,30.0,56.2,66.6,149700.0
500,False,300.0,56.2,66.3,150000.0
501,False,225.0,56.2,66.5,150300.0
502,False,0.0,56.2,67.0,150600.0
503,True,0.0,56.2,67.4,150900.0
504,True,0.0,56.4,67.3,151200.0
505,True,0.0,56.4,67.1,151500.0
506,True,0.0,56.4,66.9,151800.0
507,True,0.0,56.4,66.8,152100.0
508,False,0.0,56.4,66.7,152400.0
509,False,60.0,56.4,66.5,152700.0
510,False,255.0,54.3,66.5,153000.0
511,False,0.0,54.3,66.9,153300.0
512,True,0.0,54.3,67.3,153600.0
513,True,0.0,54.3,67.3,153900.0
514,True,0.0,54.3,67.2,154200.0
515,False,0.0,54.3,67.1,154500.0
516,False,105.0,54.3,66.9,154800.0
517,False,90.0,54.3,66.8,155100.0
518,False,0.0,54.3,66.9,155400.0
519,True,0.0,54.3,66.9,155700.0
520,True,0.0,54.3,66.8,156000.0
521,True,0.0,54.3,66.7,156300.0
522,True,0.0,54.3,66.6,156600.0
523,True,0.0,54.3,66.6,156900.0
524,True,0.0,54.3,66.6,157200.0
525,True,0.0,54.3,66.6,157500.0
526,True,0.0,54.3,66.6,157800.0
527,True,0.0,54.3,66.5,158100.0
528,True,0.0,51.4,66.6,158400.0
529,True,0.0,51.4,66.7,158700.0
530,True,0.0,51.4,66.7,159000.0
531,True,0.0,51.4,66.5,159300.0
532,True,0.0,51.4,66.4,159600.0
533,True,0.0,51.4,66.3,159900.0
534,True,0.0,49.7,66.2,160200.0
535,True,0.0,49.7,66.2,160500.0
536,True,0.0,49.7,66.2,160800.0
537,True,0.0,49.7,66.2,161100.0
538,True,0.0,49.7,66.3,161400.0
539,True,0.0,49.7,66.3,161700.0
540,True,0.0,49.5,66.2,162000.0
541,True,0.0,49.5,66.2,162300.0
542,True,0.0,49.5,66.1,162600.0
543,True,0.0,49.5,66.1,162900.0
544,True,0.0,49.5,66.0,163200.0
545,True,0.0,49.5,66.0,163500.0
546,True,0.0,47.9,65.9,163800.0
547,True,0.0,47.9,65.8,164100.0
548,True,0.0,47.9,65.7,164400.0
549,True,0.0,47.9,65.7,164700.0
550,True,0.0,47.9,65.6,165000.0
551,True,0.0,47.9,65.6,165300.0
552,True,0.0,47.7,65.6,165600.0
553,True,0.0,47.7,65.6,165900.0
554,True,0.0,47.7,65.6,166200.0
555,True,0.0,47.7,65.6,166500.0
556,True,0.0,47.7,65.6,166800.0
557,True,0.0,47.7,65.5,167100.0
558,True,0.0,46.3,65.5,167400.0
559,True,0.0,46.3,65.4,167700.0
560,True,0.0,46.3,65.2,168000.0
561,True,0.0,46.3,65.2,168300.0
562,True,0.0,46.3,65.1,168600.0
563,True,0.0,46.3,65.0,168900.0
564,True,0.0,46.4,65.0,169200.0
565,True,0.0,46.4,65.0,169500.0
566,True,0.0,46.4,64.9,169800.0
567,True,0.0,46.4,64.9,170100.0
568,True,0.0,46.4,64.8,170400.0
569,True,0.0,46.4,64.8,170700.0
570,True,0.0,44.3,64.8,171000.0
571,True,0.0,44.3,64.8,171300.0
572,True,0.0,44.3,64.9,171600.0
573,True,0.0,44.3,64.9,171900.0
574,True,0.0,44.3,64.9,172200.0
575,True,0.0,44.3,64.8,172500.0
576,True,0.0,44.3,64.8,172800.0
577,True,0.0,44.3,64.8,173100.0
578,True,0.0,44.3,64.8,173400.0
579,True,0.0,44.3,64.7,173700.0
580,True,0.0,44.3,64.6,174000.0
581,True,0.0,44.3,64.6,174300.0
582,True,0.0,43.5,64.6,174600.0
583,True,0.0,43.5,64.6,174900.0
584,True,0.0,43.5,64.6,175200.0
585,True,0.0,43.5,64.6,175500.0
586,True,0.0,43.5,64.5,175800.0
587,True,0.0,43.5,64.5,176100.0
588,True,0.0,43.3,64.4,176400.0
589,True,0.0,43.3,64.4,176700.0
590,True,0.0,43.3,64.3,177000.0
591,True,0.0,43.3,64.3,177300.0
592,True,0.0,43.3,64.2,177600.0
593,True,0.0,43.3,64.2,177900.0
594,True,0.0,45.2,64.2,178200.0
595,True,0.0,45.2,64.1,178500.0
596,True,0.0,45.2,64.1,178800.0
597,True,0.0,45.2,64.0,179100.0
598,True,0.0,45.2,63.9,179400.0
599,True,0.0,45.2,63.8,179700.0
600,True,0.0,44.8,63.7,180000.0
601,True,0.0,44.8,63.7,180300.0
602,True,0.0,44.8,63.7,180600.0
603,True,0.0,44.8,63.6,180900.0
604,True,0.0,44.8,63.6,181200.0
605,True,0.0,44.8,63.5,181500.0
606,True,0.0,42.2,63.5,181800.0
607,True,0.0,42.2,63.6,182100.0
608,True,0.0,42.2,63.5,182400.0
609,True,0.0,42.2,63.4,182700.0
610,True,0.0,42.2,63.3,183000.0
611,True,0.0,42.2,63.3,183300.0
612,True,0.0,41.9,63.2,183600.0
613,True,0.0,41.9,63.3,183900.0
614,True,0.0,41.9,63.2,184200.0
615,True,0.0,41.9,63.1,184500.0
616,True,0.0,41.9,63.0,184800.0
617,True,0.0,41.9,63.0,185100.0
618,True,0.0,41.5,63.0,185400.0
619,True,0.0,41.5,63.0,185700.0
620,True,0.0,41.5,62.9,186000.0
621,True,0.0,41.5,62.8,186300.0
622,True,0.0,41.5,62.8,186600.0
623,True,0.0,41.5,62.7,186900.0
624,True,0.0,42.5,62.7,187200.0
625,True,0.0,42.5,62.7,187500.0
626,True,0.0,42.5,62.7,187800.0
627,True,0.0,42.5,62.6,188100.0
628,True,0.0,42.5,62.5,188400.0
629,True,0.0,42.5,62.5,188700.0
630,True,0.0,42.9,62.4,189000.0
631,True,0.0,42.9,62.4,189300.0
632,True,0.0,42.9,62.5,189600.0
633,True,0.0,42.9,62.5,189900.0
634,True,0.0,42.9,62.4,190200.0
635,True,0.0,42.9,62.4,190500.0
636,True,0.0,43.2,62.4,190800.0
637,True,0.0,43.2,62.4,191100.0
638,True,0.0,43.2,62.3,191400.0
639,False,0.0,43.2,62.3,191700.0
640,False,210.0,43.2,62.2,192000.0
641,False,300.0,43.2,62.3,192300.0
642,False,300.0,44.7,62.6,192600.0
643,False,300.0,44.7,63.3,192900.0
644,False,300.0,44.7,63.9,193200.0
645,False,300.0,44.7,64.7,193500.0
646,False,300.0,44.7,65.5,193800.0
647,False,270.0,44.7,66.2,194100.0
648,False,90.0,44.7,66.4,194400.0
649,False,300.0,44.7,66.2,194700.0
650,False,300.0,44.7,66.1,195000.0
651,False,105.0,44.7,66.5,195300.0
652,False,0.0,44.7,66.6,195600.0
